[GIN] 2018/04/13 - 11:49:01 | 404 |  2.748646575s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.749622067s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.750713842s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.751759755s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.757794572s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.759106308s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.760210875s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.761516531s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.762488401s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.763524294s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.764548869s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.765647804s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.766748797s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.767723421s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.768833596s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.770035277s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.771325198s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |    2.7726044s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.773966273s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.775482061s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.776607977s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.777823397s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.778976593s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.780197915s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.781325532s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.782408307s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.783653249s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.784877546s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.785971031s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.787145551s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |   2.78850937s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.790006418s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.791221769s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.792469736s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.795274486s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.796386884s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.797507446s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.798682818s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.799777627s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.800936362s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.802021431s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.803152011s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |   2.80428389s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.805871662s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.811545994s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.812827502s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.814094444s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.815385823s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.816782959s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.818023621s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.819070217s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.820188992s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.821480865s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.822550715s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.823733489s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.824790777s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.825890078s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.827128753s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.828466729s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.829717651s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.831064451s |       127.0.0.1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:01 | 404 |  2.832806067s |             ::1 | GET      /favicon.ico
[GIN] 2018/04/13 - 11:49:08 | 200 |      115.29µs |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |     1.73067ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    2.718284ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |     3.64538ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    4.640744ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |     5.62212ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |     6.61747ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    7.535083ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    8.567745ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    9.704186ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   10.863983ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    12.09194ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   13.838758ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   15.057207ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   16.154399ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   17.225523ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   18.317029ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   19.499473ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   20.677159ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   21.885924ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   23.127309ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    24.67484ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   26.288685ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   27.744297ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   29.308457ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   30.564584ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   31.844554ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   33.220313ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   34.580181ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   35.915748ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   37.177438ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   38.554633ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   39.952552ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   41.321585ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   42.317907ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   43.307673ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   44.771955ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   46.070805ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   47.261962ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   48.348659ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   49.391931ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   50.386406ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   51.351645ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   52.321429ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   53.397391ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   54.544301ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   55.714018ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   56.966209ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   58.501848ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   59.787174ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   60.932008ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    62.09651ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   63.584855ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   64.731881ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   65.923433ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   67.190327ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   68.525449ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   69.718873ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    70.91417ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   72.163219ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    74.09154ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   75.371195ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   76.691724ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   78.029811ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   79.456975ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   81.412567ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   82.838142ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   84.172509ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   85.521036ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   86.836832ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   88.071317ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   89.435898ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   91.286435ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   92.444682ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   93.611529ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   94.808069ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   96.015306ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   97.336748ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   99.055148ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  100.611069ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  101.920116ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  103.222031ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  104.524452ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  105.902519ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   107.67172ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  109.307317ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  115.952862ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   117.12702ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  118.257223ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  119.314937ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  120.438773ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  121.490487ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  122.567629ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  123.664129ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  124.814053ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  125.972654ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  127.500625ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  128.548472ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  129.691772ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  130.865289ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  132.014123ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  133.174414ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  134.285946ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  135.425812ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  136.593827ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  137.803826ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  139.227714ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  141.110785ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  148.348355ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  150.234416ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  152.896125ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  155.447346ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  157.809633ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  159.454259ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  160.970774ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   162.52318ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  164.247382ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  165.768627ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  167.398623ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  169.060754ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  170.978861ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  172.624355ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  174.073709ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  175.625338ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  177.107436ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   178.72701ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  180.310744ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  181.841624ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  183.555676ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  185.274288ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  186.901127ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  188.598913ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  190.675216ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  192.695167ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  194.463435ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  196.085399ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  197.650357ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  199.302779ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  200.882399ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   202.53046ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   204.06049ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  205.598311ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  207.245809ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   208.99651ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  211.738378ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  213.637807ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  215.510954ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  217.250378ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   218.92668ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  221.701241ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  223.531188ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  225.635427ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  227.264501ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  229.140376ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  231.202482ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  233.011881ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  234.953283ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  236.799351ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  238.564467ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  240.208681ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  241.986852ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  243.884155ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  251.307853ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   252.91067ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  254.634957ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  256.417841ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  258.224779ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   261.51174ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  264.239024ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  267.384851ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  268.822007ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  270.221426ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  271.710474ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    273.2973ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  274.930431ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  276.581184ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  279.178729ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  280.888157ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  282.625951ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  284.367374ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  286.631427ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  288.348137ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  290.156306ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  292.064136ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  293.809791ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |    296.2098ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   298.16919ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  300.071044ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  301.957091ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  303.857949ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  305.867864ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  307.850601ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  309.855623ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  311.115157ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  312.367897ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  313.670739ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  314.738216ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   315.87463ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   317.10193ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |   318.43817ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  319.902672ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  321.055205ms |       127.0.0.1 | GET      /api/index
[GIN] 2018/04/13 - 11:49:08 | 200 |  322.305021ms |       127.0.0.1 | GET      /api/index
